model_id,analysis_id,family,sensitivity_id,species,year,observed_model_scale,fitted_model_scale,residual_model_scale,externally_studentized_residual,leverage,cooks_distance,cooks_threshold_4_over_n,cooks_flag
A8_chinook_temperature_plus_flow,A8,secondary_combined_model,a1_rows,Chinook,2005,8.830689199,8.613590043,0.2170991553,0.4239793791,0.08698625974,0.005894722235,0.1379310345,False
A8_chinook_temperature_plus_flow,A8,secondary_combined_model,a1_rows,Chinook,2006,9.095378354,8.44972103,0.6456573236,1.266115709,0.04327364512,0.02362126842,0.1379310345,False
A8_chinook_temperature_plus_flow,A8,secondary_combined_model,a1_rows,Chinook,2007,9.505469645,8.562594841,0.9428748043,1.959171604,0.07629664766,0.09527951232,0.1379310345,False
A8_chinook_temperature_plus_flow,A8,secondary_combined_model,a1_rows,Chinook,2008,8.009030685,8.521097601,-0.5120669162,-1.001181843,0.05932562808,0.02107017796,0.1379310345,False
A8_chinook_temperature_plus_flow,A8,secondary_combined_model,a1_rows,Chinook,2009,7.732369222,8.366246271,-0.6338770485,-1.240631304,0.04190006746,0.02198134208,0.1379310345,False
A8_chinook_temperature_plus_flow,A8,secondary_combined_model,a1_rows,Chinook,2010,8.057377489,8.445735652,-0.3883581637,-0.7877461522,0.1388484291,0.03384524793,0.1379310345,False
A8_chinook_temperature_plus_flow,A8,secondary_combined_model,a1_rows,Chinook,2011,7.99125393,8.209901104,-0.2186471741,-0.417125649,0.0434558457,0.002721303293,0.1379310345,False
A8_chinook_temperature_plus_flow,A8,secondary_combined_model,a1_rows,Chinook,2012,8.410275909,8.339717248,0.07055866152,0.1336824169,0.03616788412,0.0002323122072,0.1379310345,False
A8_chinook_temperature_plus_flow,A8,secondary_combined_model,a1_rows,Chinook,2013,7.890208213,7.875153057,0.01505515577,0.03339500224,0.2973065762,0.0001635664741,0.1379310345,False
A8_chinook_temperature_plus_flow,A8,secondary_combined_model,a1_rows,Chinook,2014,7.535830463,8.005136024,-0.4693055609,-0.9364369651,0.1011944546,0.03306645795,0.1379310345,False
A8_chinook_temperature_plus_flow,A8,secondary_combined_model,a1_rows,Chinook,2015,8.123854263,8.418071745,-0.2942174814,-0.5617073495,0.03948874531,0.004440750911,0.1379310345,False
A8_chinook_temperature_plus_flow,A8,secondary_combined_model,a1_rows,Chinook,2016,7.862112212,8.275151832,-0.41303962,-0.7969007052,0.04762466673,0.01073618893,0.1379310345,False
A8_chinook_temperature_plus_flow,A8,secondary_combined_model,a1_rows,Chinook,2017,8.10832229,8.016457646,0.09186464433,0.1806482155,0.1047693465,0.001322245781,0.1379310345,False
A8_chinook_temperature_plus_flow,A8,secondary_combined_model,a1_rows,Chinook,2018,7.488293515,8.274008061,-0.7857145455,-1.570749945,0.04954907017,0.04058417697,0.1379310345,False
A8_chinook_temperature_plus_flow,A8,secondary_combined_model,a1_rows,Chinook,2019,7.638679824,8.042280685,-0.4036008614,-0.8075890213,0.1139730569,0.02834415776,0.1379310345,False
A8_chinook_temperature_plus_flow,A8,secondary_combined_model,a1_rows,Chinook,2020,7.742402022,7.973254293,-0.2308522709,-0.4583202933,0.1154896515,0.009428803476,0.1379310345,False
A8_chinook_temperature_plus_flow,A8,secondary_combined_model,a1_rows,Chinook,2021,8.303504799,8.467068157,-0.1635633577,-0.315794703,0.06882717602,0.002545203126,0.1379310345,False
A8_chinook_temperature_plus_flow,A8,secondary_combined_model,a1_rows,Chinook,2022,8.479698987,7.907643317,0.5720556705,1.198891549,0.1675972264,0.09486967819,0.1379310345,False
A8_chinook_temperature_plus_flow,A8,secondary_combined_model,a1_rows,Chinook,2023,8.672657294,8.17855186,0.4941054338,0.9666325136,0.06288851601,0.02095458839,0.1379310345,False
A8_chinook_temperature_plus_flow,A8,secondary_combined_model,a1_rows,Chinook,2024,8.991313336,8.343572003,0.6477413328,1.269596374,0.04204236579,0.02303821409,0.1379310345,False
A8_chinook_temperature_plus_flow,A8,secondary_combined_model,a1_rows,Chinook,2025,8.458928283,8.060602579,0.3983257043,0.812430061,0.1469764443,0.03841080435,0.1379310345,False
A8_coho_temperature_plus_flow,A8,secondary_combined_model,a3_rows,Coho,1997,8.982435504,8.974392598,0.008042905185,0.009147345824,0.1546250034,5.305559035e-06,0.1379310345,False
A8_coho_temperature_plus_flow,A8,secondary_combined_model,a3_rows,Coho,1998,8.127109185,8.497207371,-0.3700981855,-0.4042015502,0.07726041008,0.004711475536,0.1379310345,False
A8_coho_temperature_plus_flow,A8,secondary_combined_model,a3_rows,Coho,1999,7.994294986,8.52578068,-0.5314856932,-0.5885232044,0.09584309894,0.01255395969,0.1379310345,False
A8_coho_temperature_plus_flow,A8,secondary_combined_model,a3_rows,Coho,2000,10.21192768,8.581417181,1.630510497,1.864318197,0.04730585631,0.05252661855,0.1379310345,False
A8_coho_temperature_plus_flow,A8,secondary_combined_model,a3_rows,Coho,2001,10.47050446,8.727153426,1.74335103,2.072682623,0.09346446828,0.1310300453,0.1379310345,False
A8_coho_temperature_plus_flow,A8,secondary_combined_model,a3_rows,Coho,2002,7.158513997,8.340658814,-1.182144817,-1.463232766,0.2251575396,0.1986668309,0.1379310345,True
A8_coho_temperature_plus_flow,A8,secondary_combined_model,a3_rows,Coho,2003,8.629449874,8.792378842,-0.1629289687,-0.1770517932,0.07284484064,0.0008527366013,0.1379310345,False
A8_coho_temperature_plus_flow,A8,secondary_combined_model,a3_rows,Coho,2004,9.93391976,8.829527741,1.104392019,1.236305232,0.07406771808,0.03994306255,0.1379310345,False
A8_coho_temperature_plus_flow,A8,secondary_combined_model,a3_rows,Coho,2005,9.071652852,8.519898692,0.5517541605,0.6033989317,0.07237235126,0.009706013132,0.1379310345,False
A8_coho_temperature_plus_flow,A8,secondary_combined_model,a3_rows,Coho,2006,9.070963356,8.560039574,0.5109237819,0.5548650487,0.06143270334,0.006900893996,0.1379310345,False
A8_coho_temperature_plus_flow,A8,secondary_combined_model,a3_rows,Coho,2007,8.093462275,8.768482616,-0.6750203416,-0.7819963795,0.1652973414,0.0409789026,0.1379310345,False
A8_coho_temperature_plus_flow,A8,secondary_combined_model,a3_rows,Coho,2008,8.33710913,8.52343376,-0.1863246303,-0.2057079974,0.1013617375,0.001651844259,0.1379310345,False
A8_coho_temperature_plus_flow,A8,secondary_combined_model,a3_rows,Coho,2009,9.533365457,8.706755978,0.8266094787,0.8950461964,0.03745632208,0.01047151042,0.1379310345,False
A8_coho_temperature_plus_flow,A8,secondary_combined_model,a3_rows,Coho,2010,5.888877958,8.815180507,-2.926302548,-4.077643541,0.06228874622,0.2299503698,0.1379310345,True
A8_coho_temperature_plus_flow,A8,secondary_combined_model,a3_rows,Coho,2011,8.46884293,8.702803991,-0.2339610608,-0.2494636503,0.03580560942,0.0007991593054,0.1379310345,False
A8_coho_temperature_plus_flow,A8,secondary_combined_model,a3_rows,Coho,2012,9.255887187,8.691419545,0.5644676418,0.60614352,0.03777744847,0.004928150811,0.1379310345,False
A8_coho_temperature_plus_flow,A8,secondary_combined_model,a3_rows,Coho,2013,9.243581706,8.904014064,0.3395676422,0.376821851,0.1069980512,0.00586472943,0.1379310345,False
A8_coho_temperature_plus_flow,A8,secondary_combined_model,a3_rows,Coho,2014,9.610122697,8.791148919,0.8189737777,1.088804562,0.3520027561,0.2131395615,0.1379310345,True
A8_coho_temperature_plus_flow,A8,secondary_combined_model,a3_rows,Coho,2015,7.597897951,8.591782274,-0.9938843239,-1.114495793,0.08717894153,0.03917746222,0.1379310345,False
A8_coho_temperature_plus_flow,A8,secondary_combined_model,a3_rows,Coho,2016,8.27512163,8.911121084,-0.6359994533,-0.7213065678,0.1321764421,0.02691094817,0.1379310345,False
A8_coho_temperature_plus_flow,A8,secondary_combined_model,a3_rows,Coho,2017,8.177796683,8.720032276,-0.542235593,-0.5818112326,0.03735745688,0.004493115406,0.1379310345,False
A8_coho_temperature_plus_flow,A8,secondary_combined_model,a3_rows,Coho,2018,8.303752416,8.628349603,-0.3245971871,-0.3467694534,0.03727109327,0.001606119816,0.1379310345,False
A8_coho_temperature_plus_flow,A8,secondary_combined_model,a3_rows,Coho,2019,8.757626411,8.99080594,-0.2331795287,-0.2691862138,0.177105015,0.005390725237,0.1379310345,False
A8_coho_temperature_plus_flow,A8,secondary_combined_model,a3_rows,Coho,2020,8.333270353,8.673138148,-0.3398677943,-0.3756304069,0.09976680249,0.005390392128,0.1379310345,False
A8_coho_temperature_plus_flow,A8,secondary_combined_model,a3_rows,Coho,2021,9.136693832,8.779956229,0.3567376027,0.3865667975,0.06319515376,0.003473822507,0.1379310345,False
A8_coho_temperature_plus_flow,A8,secondary_combined_model,a3_rows,Coho,2022,8.833025307,8.401798381,0.4312269264,0.5327066084,0.2753142061,0.03695431835,0.1379310345,False
A8_coho_temperature_plus_flow,A8,secondary_combined_model,a3_rows,Coho,2023,9.162724518,8.586654716,0.5760698021,0.6234886252,0.05200400986,0.007279446848,0.1379310345,False
A8_coho_temperature_plus_flow,A8,secondary_combined_model,a3_rows,Coho,2024,8.598773178,8.548149726,0.05062345206,0.0544460125,0.05455755988,5.929425174e-05,0.1379310345,False
A8_coho_temperature_plus_flow,A8,secondary_combined_model,a3_rows,Coho,2025,8.258422462,8.433643054,-0.1752205912,-0.1944455631,0.1107113169,0.001629300146,0.1379310345,False
